DB_Object_Symbol,GO_ID,namespace,name,def
Ncor1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ncor1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Brd7,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Chd8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Chd8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Chd8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Trim28,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat6b,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Trim28,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecom,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Dnmt3l,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac10,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prmt2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prmt2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing4,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Men1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Suv39h2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prmt6,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Jarid2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Dnmt3l,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Rbbp7,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac3,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ring1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac4,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac4,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mta3,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mta2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac7,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac7,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm5,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm6,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm8,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smyd1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac5,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac5,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac9,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac9,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac9,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac9,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac9,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm11,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac4,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ring1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Jarid2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat6a,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Scmh1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarce1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sin3b,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sin3a,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sin3a,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sirt1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ezh2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Sfmbt1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Epc1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ehmt1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarce1,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045892,biological_process,"negative regulation of transcription, DNA-templated","""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kmt2a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kmt2a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarca2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Brca1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kdm8,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Nsd3,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Tcea1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecom,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kmt2e,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Nsd1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kmt2b,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Trim28,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Brpf1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Trim28,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Usp22,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcc1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mtf2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarca5,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarca5,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kmt2a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Mecp2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcc2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Atad2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kdm5a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Cxxc1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Men1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Trim24,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ncoa1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Brd7,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Phf1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ncoa1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcd3,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kdm7a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcd3,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarca4,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Crebbp,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Crebbp,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Crebbp,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Jmjd6,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcc1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ppargc1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Aff1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing5,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarcc2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ppargc1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ppargc1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ppargc1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ppargc1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Arid1a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat8,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Chd8,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hcfc1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Phip,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Crebbp,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Setd7,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Phf8,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
